team_class,game_pk,game_date,time,place,team_1_name,team_1_score,team_2_name,team_2_score
31,22054,2020-07-12,12:00,구의 야구공원,장충고,13,선린인터넷고,14
31,22205,2020-07-20,16:30,목동야구장,선린인터넷고,4,성지고,7
31,22307,2020-07-27,18:30,목동야구장,화순고,2,선린인터넷고,5
31,22579,2020-08-14,12:30,목동야구장,선린인터넷고,3,인천고,0
31,22650,2020-08-18,12:30,목동야구장,장안고,7,선린인터넷고,2
31,23035,2020-09-15,14:30,신월 야구공원,세현고,3,선린인터넷고,4
31,23064,2020-09-18,16:30,목동야구장,선린인터넷고,12,우신고,13
31,23309,2020-10-22,12:30,신월 야구공원,선린인터넷고,8,순천효천고,5
31,23322,2020-10-24,12:30,목동야구장,설악고,3,선린인터넷고,5
31,23337,2020-10-27,18:30,목동야구장,선린인터넷고,2,전주고,3
31,22016,2020-07-04,14:30,원주 태장공원 야구장,청담고,4,설악고,5
31,22019,2020-07-05,14:30,원주 태장공원 야구장,설악고,1,원주고,3
31,22580,2020-08-14,15:30,목동야구장,설악고,1,장안고,7
31,22745,2020-08-23,14:30,이천종합운동장 꿈의구장,원주고,3,설악고,6
31,23003,2020-09-10,12:00,곤지암 팀업캠퍼스 제2구장,설악고,5,인창고,14
31,23191,2020-09-13,14:30,설악야구장,설악고,10,율곡고,8
31,23198,2020-09-19,12:00,설악야구장,안산공업고,1,설악고,5
31,23272,2020-10-19,09:30,신월 야구공원,설악고,8,소래고,7
31,21869,2020-06-20,14:30,구의 야구공원,청원고,3,성남고,6
31,21933,2020-06-27,09:30,목동야구장,성남고,15,세현고,8
31,21937,2020-06-28,12:00,신월 야구공원,성남고,13,우신고,6
31,22045,2020-07-11,12:00,구의 야구공원,성남고,0,신일고,8
31,22047,2020-07-12,09:30,목동야구장,중앙고,3,성남고,10
31,22129,2020-07-18,14:00,목동야구장,휘문고,7,성남고,13
31,22536,2020-08-08,09:30,구의 야구공원,휘문고,1,성남고,6
31,23201,2020-09-12,10:00,신월 야구공원,신일고,7,성남고,8
31,23045,2020-09-13,12:00,목동야구장,성남고,6,청원고,0
31,23052,2020-09-16,14:30,신월 야구공원,충암고,6,성남고,5
31,22136,2020-07-18,14:00,신월 야구공원,성지고,6,장충고,2
31,22545,2020-08-08,12:00,신월 야구공원,제물포고,5,성지고,3
31,22734,2020-08-22,12:00,송도LNG 종합스포츠타운 야구장,인천고,7,성지고,0
31,23058,2020-09-14,09:30,송도LNG 종합스포츠타운 야구장,성지고,6,중앙고,9
31,23078,2020-09-17,09:00,송도LNG 종합스포츠타운 야구장,장충고,12,성지고,1
31,23308,2020-10-22,09:30,신월 야구공원,전주고,7,성지고,2
31,21914,2020-06-20,14:30,청주종합경기장 야구장,청주고,2,세광고,3
31,21954,2020-06-27,09:30,청주종합경기장 야구장,세광고,3,한국K-POP고,5
31,22004,2020-07-04,14:30,청주종합경기장 야구장,전주고,6,세광고,11
31,22533,2020-08-07,11:00,목동야구장,세광고,8,신일고,1
31,22581,2020-08-08,11:00,목동야구장,장충고,5,세광고,4
31,22996,2020-09-10,11:00,세광고등학교 야구장,청주고,9,세광고,1
31,23220,2020-09-13,13:00,북일고등학교 야구장,한국K-POP고,0,세광고,7
31,23127,2020-09-18,09:00,군산월명야구장,세광고,1,인상고,0
31,23264,2020-10-18,15:30,신월 야구공원,울산공업고,2,세광고,5
31,21870,2020-06-21,09:30,신월 야구공원,우신고,11,세현고,7
31,21938,2020-06-28,14:30,신월 야구공원,세현고,2,중앙고,9
31,21976,2020-07-05,12:00,구의 야구공원,세현고,2,신일고,9
31,22046,2020-07-11,14:30,구의 야구공원,세현고,2,휘문고,9
31,22049,2020-07-12,14:30,목동야구장,청원고,18,세현고,6
31,22728,2020-08-22,09:30,신월 야구공원,우신고,9,세현고,1
31,21824,2020-06-12,15:30,목동야구장,소래고,4,야탑고,3
31,22081,2020-07-11,12:00,이천종합운동장 꿈의구장,진영고,8,소래고,5
31,22086,2020-07-15,09:30,이천종합운동장 꿈의구장,소래고,5,장안고,3
31,22181,2020-07-18,09:30,곤지암 팀업캠퍼스 제2구장,신흥고,2,소래고,5
31,23000,2020-09-10,09:30,배나물야구장(안산시야구장),유신고,5,소래고,11
31,23173,2020-09-13,12:00,배나물야구장(안산시야구장),소래고,10,야탑고,6
31,23177,2020-09-15,09:30,곤지암 팀업캠퍼스 제2구장,장안고,11,소래고,0
31,23185,2020-09-18,14:30,곤지암 팀업캠퍼스 제1구장,소래고,3,청담고,2
31,21922,2020-06-21,12:00,군산월명야구장,화순고,1,순천효천고,2
31,22176,2020-07-17,14:30,함평 전남야구장,순천효천고,2,인상고,9
31,22473,2020-07-30,18:30,목동야구장,순천효천고,12,진영고,2
31,22479,2020-08-02,09:00,목동야구장,장충고,10,순천효천고,1
31,23134,2020-09-11,09:30,함평 전남야구장,순천효천고,13,화순고,6
31,23152,2020-09-17,16:30,군산월명야구장,순천효천고,5,전주고,2
31,21867,2020-06-20,09:30,구의 야구공원,신일고,11,휘문고,3
31,21934,2020-06-27,12:00,목동야구장,신일고,10,청원고,3
31,21972,2020-07-04,09:30,목동야구장,신일고,7,중앙고,4
31,22130,2020-07-18,16:30,목동야구장,우신고,5,신일고,12
31,22034,2020-07-24,15:30,목동야구장,신흥고,3,신일고,10
31,22299,2020-07-26,09:30,목동야구장,신일고,8,원주고,3
31,22672,2020-08-19,15:30,목동야구장,신일고,6,장안고,3
31,23047,2020-09-15,09:30,목동야구장,충암고,7,신일고,6
31,23069,2020-09-18,12:00,신월 야구공원,휘문고,0,신일고,1
31,23074,2020-09-19,16:30,목동야구장,신일고,5,청원고,0
31,23269,2020-10-19,09:30,목동야구장,신일고,0,충암고,7
31,22021,2020-07-04,12:00,탄천 종합운동장 야구장,진영고,7,신흥고,14
31,22213,2020-07-20,14:30,배나물야구장(안산시야구장),장안고,5,신흥고,4
31,22741,2020-08-23,09:30,배나물야구장(안산시야구장),신흥고,10,진영고,0
31,23168,2020-09-17,14:30,곤지암 팀업캠퍼스 제2구장,신흥고,7,충훈고,4
31,23254,2020-10-16,12:30,신월 야구공원,신흥고,7,전주고,14
31,22029,2020-07-05,09:30,탄천 종합운동장 야구장,안산공업고,2,야탑고,3
31,22091,2020-07-11,14:30,배나물야구장(안산시야구장),유신고,10,안산공업고,0
31,22092,2020-07-12,09:30,이천종합운동장 꿈의구장,안산공업고,4,인창고,6
31,22188,2020-07-18,12:00,이천종합운동장 꿈의구장,안산공업고,3,충훈고,1
31,22215,2020-07-20,12:00,곤지암 팀업캠퍼스 제1구장,율곡고,0,안산공업고,7
31,22810,2020-08-26,15:30,횡성 베이스볼 테마파크 제2구장,안산공업고,4,장충고,10
31,23002,2020-09-10,09:30,곤지암 팀업캠퍼스 제2구장,율곡고,14,안산공업고,4
31,23189,2020-09-13,09:30,설악야구장,인창고,2,안산공업고,9
31,23196,2020-09-18,14:00,설악야구장,안산공업고,4,원주고,5
31,23259,2020-10-17,09:30,신월 야구공원,원주고,7,안산공업고,5
31,22090,2020-07-11,12:00,배나물야구장(안산시야구장),야탑고,9,율곡고,1
31,22094,2020-07-12,14:30,이천종합운동장 꿈의구장,충훈고,2,야탑고,6
31,22189,2020-07-18,14:30,이천종합운동장 꿈의구장,야탑고,6,인창고,4
31,22214,2020-07-20,09:30,곤지암 팀업캠퍼스 제2구장,유신고,10,야탑고,2
31,22642,2020-08-16,13:00,목동야구장,야탑고,15,한국K-POP고,2
31,22651,2020-08-18,15:30,목동야구장,야탑고,12,제물포고,11
31,23001,2020-09-10,12:30,배나물야구장(안산시야구장),야탑고,14,장안고,12
31,23010,2020-09-11,14:30,곤지암 팀업캠퍼스 제1구장,청담고,3,야탑고,2
31,23179,2020-09-15,14:30,곤지암 팀업캠퍼스 제2구장,야탑고,1,유신고,9
31,23301,2020-10-21,15:30,목동야구장,한국K-POP고,3,야탑고,10
31,22252,2020-08-01,14:30,포항야구장,울산공업고,13,영문고,5
31,23094,2020-09-14,09:30,경주베이스볼파크 2구장,포항제철고,8,영문고,0
31,21935,2020-06-27,14:30,목동야구장,우신고,4,휘문고,8
31,21977,2020-07-05,14:30,구의 야구공원,중앙고,10,우신고,7
31,22044,2020-07-11,09:30,구의 야구공원,청원고,10,우신고,3
31,23098,2020-09-15,12:00,경주베이스볼파크 2구장,울산공업고,2,포항제철고,15
31,21967,2020-06-27,12:00,설악야구장,청담고,7,원주고,0
31,22721,2020-08-21,09:30,횡성 베이스볼 테마파크 제2구장,원주고,3,전주고,9
31,23187,2020-09-12,12:00,설악야구장,원주고,7,율곡고,10
31,23193,2020-09-16,09:30,곤지암 팀업캠퍼스 제1구장,인창고,3,원주고,9
31,22026,2020-07-04,09:30,곤지암 팀업캠퍼스 제2구장,유신고,8,충훈고,4
31,22031,2020-07-05,14:30,탄천 종합운동장 야구장,율곡고,2,유신고,9
31,22096,2020-07-15,12:00,탄천 종합운동장 야구장,인창고,1,유신고,6
31,22412,2020-07-28,12:30,목동야구장,제주고,1,유신고,11
31,23174,2020-09-13,14:30,배나물야구장(안산시야구장),유신고,4,장안고,1
31,23181,2020-09-17,12:00,곤지암 팀업캠퍼스 제1구장,청담고,3,유신고,10
31,23312,2020-10-23,12:30,목동야구장,포항제철고,2,유신고,6
31,21843,2020-06-17,15:30,목동야구장,율곡고,9,청원고,1
31,22028,2020-07-04,14:30,곤지암 팀업캠퍼스 제2구장,인창고,10,율곡고,5
31,22095,2020-07-15,09:30,탄천 종합운동장 야구장,율곡고,7,충훈고,3
31,23199,2020-09-19,14:30,설악야구장,율곡고,8,인창고,0
31,21829,2020-06-13,12:30,신월 야구공원,인상고,7,제물포고,4
31,21962,2020-06-27,14:30,함평 전남야구장,인상고,3,화순고,2
31,22666,2020-08-19,10:00,횡성 베이스볼 테마파크 제1구장,인상고,0,충암고,2
31,23119,2020-09-14,12:00,세광고등학교 야구장,청주고,3,인상고,5
31,23133,2020-09-19,14:30,세광고등학교 야구장,인상고,5,한국K-POP고,2
31,23336,2020-10-27,15:30,목동야구장,인상고,10,장충고,6
31,23352,2020-10-29,14:00,목동야구장,전주고,4,인상고,11
31,23363,2020-10-31,15:00,목동야구장,인상고,0,인천고,3
31,22030,2020-07-05,12:00,탄천 종합운동장 야구장,충훈고,13,인창고,7
31,22300,2020-07-26,12:30,목동야구장,인창고,12,장충고,14
31,22108,2020-07-14,12:00,송도LNG 종합스포츠타운 야구장,충암고,1,인천고,8
31,22229,2020-07-25,13:00,송도LNG 종합스포츠타운 야구장,제물포고,13,인천고,9
31,22546,2020-08-08,14:30,신월 야구공원,중앙고,3,인천고,14
31,22988,2020-09-09,11:00,송도LNG 종합스포츠타운 야구장,제물포고,3,인천고,4
31,23054,2020-09-10,12:00,송도LNG 종합스포츠타운 야구장,인천고,2,장충고,3
31,23335,2020-10-27,12:30,목동야구장,중앙고,1,인천고,2
31,23350,2020-10-29,11:00,목동야구장,인천고,13,충암고,5
31,22085,2020-07-12,14:30,배나물야구장(안산시야구장),장안고,4,진영고,1
31,22472,2020-07-30,15:30,목동야구장,장충고,5,장안고,3
31,23175,2020-09-14,11:00,곤지암 팀업캠퍼스 제1구장,장안고,1,청담고,3
31,22733,2020-08-22,09:30,송도LNG 종합스포츠타운 야구장,제물포고,7,장충고,4
31,22759,2020-08-24,11:00,횡성 베이스볼 테마파크 제2구장,장충고,7,청담고,5
31,23057,2020-09-13,13:00,신월 야구공원,장충고,5,중앙고,2
31,21957,2020-06-28,09:30,청주종합경기장 야구장,전주고,0,청주고,10
31,22410,2020-07-26,13:00,군산월명야구장,한국K-POP고,2,전주고,3
31,23146,2020-09-15,09:30,함평 전남야구장,전주고,1,화순고,9
31,22132,2020-07-18,11:30,송도LNG 종합스포츠타운 야구장,제물포고,1,충암고,3
31,23081,2020-09-17,16:30,송도LNG 종합스포츠타운 야구장,중앙고,4,제물포고,5
31,23280,2020-10-20,15:30,신월 야구공원,제물포고,8,청주고,1
31,23329,2020-10-26,12:30,목동야구장,제물포고,1,휘문고,11
31,21871,2020-06-21,12:00,신월 야구공원,휘문고,5,중앙고,8
31,22127,2020-07-18,09:00,목동야구장,중앙고,7,청원고,8
31,22295,2020-07-25,15:30,목동야구장,포항제철고,7,진영고,8
31,23006,2020-09-11,12:00,배나물야구장(안산시야구장),충훈고,2,진영고,1
31,22293,2020-07-25,09:30,목동야구장,화순고,7,청담고,0
31,21973,2020-07-04,12:00,목동야구장,휘문고,3,청원고,9
31,22537,2020-08-08,12:00,구의 야구공원,청원고,7,충암고,3
31,23048,2020-09-15,12:00,목동야구장,휘문고,5,청원고,7
31,22079,2020-07-12,14:30,공주 시립야구장,청주고,3,한국K-POP고,1
31,22755,2020-08-22,15:30,횡성 베이스볼 테마파크 제2구장,청주고,1,충암고,4
31,23126,2020-09-16,14:30,세광고등학교 야구장,한국K-POP고,1,청주고,7
31,21820,2020-06-12,12:30,신월 야구공원,충암고,8,충훈고,1
31,23040,2020-09-10,12:00,목동야구장,충암고,12,휘문고,6
31,23263,2020-10-18,12:30,신월 야구공원,화순고,3,휘문고,10
